number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
84,0.16509875655174255,2025-04-25 22:57:31.166783,2025-04-25 22:57:44.020413,0 days 00:00:12.853630,0.2824414898160563,320,496,352.0,432.0,4,0.0008883461306864327,0.6,checkpoints/mlp_Vc_trial_84_best_state.pt,"{'learning_rate': 0.0008883461306864327, 'lr_reduce': 0.6}",TPESampler,COMPLETE
85,0.16797176003456116,2025-04-25 22:57:32.049142,2025-04-25 22:58:23.780517,0 days 00:00:51.731375,0.13116089552851085,336,160,384.0,,3,0.00011743401962821239,0.6,checkpoints/mlp_Vc_trial_85_best_state.pt,"{'learning_rate': 0.00011743401962821239, 'lr_reduce': 0.6}",TPESampler,COMPLETE
86,0.133926123380661,2025-04-25 22:57:36.659200,2025-04-25 22:58:04.093438,0 days 00:00:27.434238,0.15361764077046036,112,32,,,2,0.0007538949104435532,0.6,checkpoints/mlp_Vc_trial_86_best_state.pt,"{'learning_rate': 0.0007538949104435532, 'lr_reduce': 0.6}",TPESampler,COMPLETE
87,0.04956520348787308,2025-04-25 22:57:44.309681,2025-04-25 22:57:55.187922,0 days 00:00:10.878241,0.024525185698094858,48,64,384.0,,3,0.008357879583985104,0.6,checkpoints/mlp_Vc_trial_87_best_state.pt,"{'learning_rate': 0.008357879583985104, 'lr_reduce': 0.6}",TPESampler,COMPLETE
88,0.11770826578140259,2025-04-25 22:57:55.539997,2025-04-25 22:58:17.605240,0 days 00:00:22.065243,0.2832741187113226,32,96,,,2,0.00104500145904777,0.6,checkpoints/mlp_Vc_trial_88_best_state.pt,"{'learning_rate': 0.00104500145904777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
89,0.05327482149004936,2025-04-25 22:58:04.457927,2025-04-25 22:58:17.213041,0 days 00:00:12.755114,0.0359475018332949,32,144,416.0,,3,0.0016506170427906795,0.6,checkpoints/mlp_Vc_trial_89_best_state.pt,"{'learning_rate': 0.0016506170427906795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
90,0.10257383435964584,2025-04-25 22:58:17.535223,2025-04-25 22:58:29.502499,0 days 00:00:11.967276,0.13878465872837592,448,160,320.0,416.0,4,0.00078628497766106,0.6,checkpoints/mlp_Vc_trial_90_best_state.pt,"{'learning_rate': 0.00078628497766106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
91,0.03228765353560448,2025-04-25 22:58:18.009899,2025-04-25 22:58:29.268135,0 days 00:00:11.258236,0.023224431260327614,64,144,400.0,,3,0.0048526969324303995,0.6,checkpoints/mlp_Vc_trial_91_best_state.pt,"{'learning_rate': 0.0048526969324303995, 'lr_reduce': 0.6}",TPESampler,COMPLETE
92,0.18687178194522858,2025-04-25 22:58:24.106134,2025-04-25 22:59:29.509585,0 days 00:01:05.403451,0.2280566136711586,272,480,,,2,0.00010206687872791325,0.6,checkpoints/mlp_Vc_trial_92_best_state.pt,"{'learning_rate': 0.00010206687872791325, 'lr_reduce': 0.6}",TPESampler,COMPLETE
93,0.04076162725687027,2025-04-25 22:58:29.614850,2025-04-25 22:58:41.239696,0 days 00:00:11.624846,0.007053894005826731,32,64,400.0,448.0,4,0.006526537506543344,0.6,checkpoints/mlp_Vc_trial_93_best_state.pt,"{'learning_rate': 0.006526537506543344, 'lr_reduce': 0.6}",TPESampler,COMPLETE
94,0.07978501170873642,2025-04-25 22:58:29.874775,2025-04-25 22:58:41.684988,0 days 00:00:11.810213,0.02258311495146825,208,208,400.0,,3,0.0029388623763631884,0.6,checkpoints/mlp_Vc_trial_94_best_state.pt,"{'learning_rate': 0.0029388623763631884, 'lr_reduce': 0.6}",TPESampler,COMPLETE
95,0.061990443617105484,2025-04-25 22:58:41.579290,2025-04-25 22:58:57.200555,0 days 00:00:15.621265,0.009597275915680551,48,32,416.0,448.0,4,0.008347945556555155,0.6,checkpoints/mlp_Vc_trial_95_best_state.pt,"{'learning_rate': 0.008347945556555155, 'lr_reduce': 0.6}",TPESampler,COMPLETE
96,0.061992693692445755,2025-04-25 22:58:42.005494,2025-04-25 22:58:58.319814,0 days 00:00:16.314320,0.0154389682084127,96,48,416.0,432.0,4,0.004813361712596828,0.6,checkpoints/mlp_Vc_trial_96_best_state.pt,"{'learning_rate': 0.004813361712596828, 'lr_reduce': 0.6}",TPESampler,COMPLETE
97,0.14069460332393646,2025-04-25 22:58:57.557962,2025-04-25 22:59:13.443531,0 days 00:00:15.885569,0.2304652267885325,480,320,400.0,,3,0.004799629661791396,0.6,checkpoints/mlp_Vc_trial_97_best_state.pt,"{'learning_rate': 0.004799629661791396, 'lr_reduce': 0.6}",TPESampler,COMPLETE
98,0.05609641224145889,2025-04-25 22:58:58.780030,2025-04-25 22:59:08.466304,0 days 00:00:09.686274,0.0017569356456449015,80,144,416.0,,3,0.004550357254267457,0.6,checkpoints/mlp_Vc_trial_98_best_state.pt,"{'learning_rate': 0.004550357254267457, 'lr_reduce': 0.6}",TPESampler,COMPLETE
99,0.05401574820280075,2025-04-25 22:59:08.855545,2025-04-25 22:59:20.173336,0 days 00:00:11.317791,0.06101132422522072,64,80,416.0,,3,0.00317781280207665,0.6,checkpoints/mlp_Vc_trial_99_best_state.pt,"{'learning_rate': 0.00317781280207665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
100,0.13726529479026794,2025-04-25 22:59:13.857363,2025-04-25 22:59:27.853714,0 days 00:00:13.996351,0.10326822096888019,496,192,,,2,0.001534724990776583,0.6,checkpoints/mlp_Vc_trial_100_best_state.pt,"{'learning_rate': 0.001534724990776583, 'lr_reduce': 0.6}",TPESampler,COMPLETE
101,0.0653630942106247,2025-04-25 22:59:20.633220,2025-04-25 22:59:34.458152,0 days 00:00:13.824932,0.046045208964099464,96,192,320.0,,3,0.00309332716552348,0.6,checkpoints/mlp_Vc_trial_101_best_state.pt,"{'learning_rate': 0.00309332716552348, 'lr_reduce': 0.6}",TPESampler,COMPLETE
102,0.06640408933162689,2025-04-25 22:59:28.195088,2025-04-25 22:59:40.249623,0 days 00:00:12.054535,0.005871838079703882,48,96,416.0,512.0,4,0.009344568223628927,0.6,checkpoints/mlp_Vc_trial_102_best_state.pt,"{'learning_rate': 0.009344568223628927, 'lr_reduce': 0.6}",TPESampler,COMPLETE
103,0.05919847637414932,2025-04-25 22:59:29.866679,2025-04-25 22:59:41.077564,0 days 00:00:11.210885,0.02229569149995539,80,112,368.0,,3,0.007857615949961448,0.6,checkpoints/mlp_Vc_trial_103_best_state.pt,"{'learning_rate': 0.007857615949961448, 'lr_reduce': 0.6}",TPESampler,COMPLETE
104,0.09364818036556244,2025-04-25 22:59:34.802960,2025-04-25 22:59:47.865078,0 days 00:00:13.062118,0.028462512959209624,512,304,400.0,368.0,4,0.0016569520575577504,0.6,checkpoints/mlp_Vc_trial_104_best_state.pt,"{'learning_rate': 0.0016569520575577504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
105,0.0535871721804142,2025-04-25 22:59:40.534896,2025-04-25 22:59:51.810609,0 days 00:00:11.275713,0.0075886006212635086,80,96,416.0,,3,0.0037061129191010736,0.6,checkpoints/mlp_Vc_trial_105_best_state.pt,"{'learning_rate': 0.0037061129191010736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
106,0.11822155117988586,2025-04-25 22:59:41.357757,2025-04-25 23:00:08.591675,0 days 00:00:27.233918,0.010468292951531594,512,208,336.0,352.0,4,0.00017663783276227306,0.6,checkpoints/mlp_Vc_trial_106_best_state.pt,"{'learning_rate': 0.00017663783276227306, 'lr_reduce': 0.6}",TPESampler,COMPLETE
107,0.04617537558078766,2025-04-25 22:59:48.174568,2025-04-25 22:59:59.780950,0 days 00:00:11.606382,0.018554953602926322,32,208,112.0,,3,0.0025548462431872615,0.6,checkpoints/mlp_Vc_trial_107_best_state.pt,"{'learning_rate': 0.0025548462431872615, 'lr_reduce': 0.6}",TPESampler,COMPLETE
108,0.0899491012096405,2025-04-25 22:59:52.153046,2025-04-25 23:00:10.629103,0 days 00:00:18.476057,0.04233082309533772,80,192,432.0,,3,0.009794804326932782,0.6,checkpoints/mlp_Vc_trial_108_best_state.pt,"{'learning_rate': 0.009794804326932782, 'lr_reduce': 0.6}",TPESampler,COMPLETE
109,0.042040709406137466,2025-04-25 23:00:00.121873,2025-04-25 23:00:10.667598,0 days 00:00:10.545725,0.005928201566357358,32,80,368.0,,3,0.007086569734300003,0.6,checkpoints/mlp_Vc_trial_109_best_state.pt,"{'learning_rate': 0.007086569734300003, 'lr_reduce': 0.6}",TPESampler,COMPLETE
110,0.0756019726395607,2025-04-25 23:00:08.992153,2025-04-25 23:00:23.260810,0 days 00:00:14.268657,0.006249811699507498,96,176,432.0,,3,0.009710590004197862,0.6,checkpoints/mlp_Vc_trial_110_best_state.pt,"{'learning_rate': 0.009710590004197862, 'lr_reduce': 0.6}",TPESampler,COMPLETE
111,0.04825574904680252,2025-04-25 23:00:10.889686,2025-04-25 23:00:24.464486,0 days 00:00:13.574800,0.03431647329520804,32,192,320.0,,3,0.007585601798548659,0.6,checkpoints/mlp_Vc_trial_111_best_state.pt,"{'learning_rate': 0.007585601798548659, 'lr_reduce': 0.6}",TPESampler,COMPLETE
112,0.05633874982595444,2025-04-25 23:00:10.996766,2025-04-25 23:00:25.398996,0 days 00:00:14.402230,0.03445948623757979,32,80,368.0,,3,0.0021182116252178853,0.6,checkpoints/mlp_Vc_trial_112_best_state.pt,"{'learning_rate': 0.0021182116252178853, 'lr_reduce': 0.6}",TPESampler,COMPLETE
113,0.14064913988113403,2025-04-25 23:00:23.572264,2025-04-25 23:00:45.574129,0 days 00:00:22.001865,0.2968958896562599,496,224,,,2,0.0010343974283549577,0.6,checkpoints/mlp_Vc_trial_113_best_state.pt,"{'learning_rate': 0.0010343974283549577, 'lr_reduce': 0.6}",TPESampler,COMPLETE
114,0.8872532844543457,2025-04-25 23:00:24.811982,2025-04-25 23:00:28.999453,0 days 00:00:04.187471,0.23884762651496028,304,384,,,2,0.008857824326312286,0.6,checkpoints/mlp_Vc_trial_114_best_state.pt,"{'learning_rate': 0.008857824326312286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
115,0.04275478050112724,2025-04-25 23:00:25.683815,2025-04-25 23:00:42.826610,0 days 00:00:17.142795,0.004871958263919339,32,96,,,2,0.0034862480697692272,0.6,checkpoints/mlp_Vc_trial_115_best_state.pt,"{'learning_rate': 0.0034862480697692272, 'lr_reduce': 0.6}",TPESampler,COMPLETE
116,0.05047047883272171,2025-04-25 23:00:29.396412,2025-04-25 23:00:40.608009,0 days 00:00:11.211597,0.014462979736930046,32,32,384.0,,3,0.003778430419697739,0.6,checkpoints/mlp_Vc_trial_116_best_state.pt,"{'learning_rate': 0.003778430419697739, 'lr_reduce': 0.6}",TPESampler,COMPLETE
117,0.03508850559592247,2025-04-25 23:00:40.905441,2025-04-25 23:00:50.782013,0 days 00:00:09.876572,0.003389965642946996,32,32,368.0,,3,0.006734706432848028,0.6,checkpoints/mlp_Vc_trial_117_best_state.pt,"{'learning_rate': 0.006734706432848028, 'lr_reduce': 0.6}",TPESampler,COMPLETE
118,0.05569349229335785,2025-04-25 23:00:43.180478,2025-04-25 23:00:52.332597,0 days 00:00:09.152119,0.17514274475840613,32,112,,,2,0.007377041229685502,0.6,checkpoints/mlp_Vc_trial_118_best_state.pt,"{'learning_rate': 0.007377041229685502, 'lr_reduce': 0.6}",TPESampler,COMPLETE
119,0.04609733819961548,2025-04-25 23:00:45.843362,2025-04-25 23:01:02.282929,0 days 00:00:16.439567,8.887664206728291e-05,48,112,448.0,,3,0.004651048950799721,0.6,checkpoints/mlp_Vc_trial_119_best_state.pt,"{'learning_rate': 0.004651048950799721, 'lr_reduce': 0.6}",TPESampler,COMPLETE
120,0.10159803926944733,2025-04-25 23:00:51.050301,2025-04-25 23:01:03.551112,0 days 00:00:12.500811,0.13043198217207674,192,480,336.0,432.0,4,0.0010449642528727245,0.6,checkpoints/mlp_Vc_trial_120_best_state.pt,"{'learning_rate': 0.0010449642528727245, 'lr_reduce': 0.6}",TPESampler,COMPLETE
121,0.18618223071098328,2025-04-25 23:00:52.704343,2025-04-25 23:01:06.616403,0 days 00:00:13.912060,0.2698070696038505,400,192,368.0,352.0,4,0.0004838177589239768,0.6,checkpoints/mlp_Vc_trial_121_best_state.pt,"{'learning_rate': 0.0004838177589239768, 'lr_reduce': 0.6}",TPESampler,COMPLETE
122,0.13414394855499268,2025-04-25 23:01:02.572917,2025-04-25 23:01:23.791416,0 days 00:00:21.218499,0.1769474367009613,288,224,,,2,0.001163431135737134,0.6,checkpoints/mlp_Vc_trial_122_best_state.pt,"{'learning_rate': 0.001163431135737134, 'lr_reduce': 0.6}",TPESampler,COMPLETE
123,0.04876231774687767,2025-04-25 23:01:03.858509,2025-04-25 23:01:12.785676,0 days 00:00:08.927167,0.0748185890347529,32,64,368.0,,3,0.0055602542881922675,0.6,checkpoints/mlp_Vc_trial_123_best_state.pt,"{'learning_rate': 0.0055602542881922675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
124,0.05924314633011818,2025-04-25 23:01:06.867387,2025-04-25 23:01:17.752642,0 days 00:00:10.885255,0.033809160558524655,32,112,416.0,,3,0.008284307039181189,0.6,checkpoints/mlp_Vc_trial_124_best_state.pt,"{'learning_rate': 0.008284307039181189, 'lr_reduce': 0.6}",TPESampler,COMPLETE
125,0.043164823204278946,2025-04-25 23:01:13.100729,2025-04-25 23:01:22.694726,0 days 00:00:09.593997,0.01340693625420995,32,144,224.0,464.0,4,0.003565889099192789,0.6,checkpoints/mlp_Vc_trial_125_best_state.pt,"{'learning_rate': 0.003565889099192789, 'lr_reduce': 0.6}",TPESampler,COMPLETE
126,0.16233108937740326,2025-04-25 23:01:18.044853,2025-04-25 23:02:00.574570,0 days 00:00:42.529717,0.1626805132329882,96,256,368.0,,3,0.000113279664669128,0.6,checkpoints/mlp_Vc_trial_126_best_state.pt,"{'learning_rate': 0.000113279664669128, 'lr_reduce': 0.6}",TPESampler,COMPLETE
127,0.07354295253753662,2025-04-25 23:01:23.021274,2025-04-25 23:01:35.521548,0 days 00:00:12.500274,0.034240926570682124,112,32,448.0,,3,0.005589978460861203,0.6,checkpoints/mlp_Vc_trial_127_best_state.pt,"{'learning_rate': 0.005589978460861203, 'lr_reduce': 0.6}",TPESampler,COMPLETE
128,0.0709533840417862,2025-04-25 23:01:24.483452,2025-04-25 23:01:35.068500,0 days 00:00:10.585048,0.022741401752603543,96,64,368.0,,3,0.009856583049134436,0.6,checkpoints/mlp_Vc_trial_128_best_state.pt,"{'learning_rate': 0.009856583049134436, 'lr_reduce': 0.6}",TPESampler,COMPLETE
129,0.05935824289917946,2025-04-25 23:01:35.440459,2025-04-25 23:01:51.666139,0 days 00:00:16.225680,0.020788131032322837,48,112,432.0,448.0,4,0.005933693833848855,0.6,checkpoints/mlp_Vc_trial_129_best_state.pt,"{'learning_rate': 0.005933693833848855, 'lr_reduce': 0.6}",TPESampler,COMPLETE
130,0.04709853231906891,2025-04-25 23:01:35.908749,2025-04-25 23:01:44.675968,0 days 00:00:08.767219,0.01582165563688443,32,64,352.0,32.0,4,0.004221146676674267,0.6,checkpoints/mlp_Vc_trial_130_best_state.pt,"{'learning_rate': 0.004221146676674267, 'lr_reduce': 0.6}",TPESampler,COMPLETE
131,0.03911367058753967,2025-04-25 23:01:45.229899,2025-04-25 23:01:58.509178,0 days 00:00:13.279279,0.009565909749667778,32,96,432.0,,3,0.0029832887741103576,0.6,checkpoints/mlp_Vc_trial_131_best_state.pt,"{'learning_rate': 0.0029832887741103576, 'lr_reduce': 0.6}",TPESampler,COMPLETE
132,0.038380660116672516,2025-04-25 23:01:51.957338,2025-04-25 23:02:01.479603,0 days 00:00:09.522265,0.01902528622328801,64,48,368.0,,3,0.007505661688352218,0.6,checkpoints/mlp_Vc_trial_132_best_state.pt,"{'learning_rate': 0.007505661688352218, 'lr_reduce': 0.6}",TPESampler,COMPLETE
133,0.051728203892707825,2025-04-25 23:01:58.799706,2025-04-25 23:02:09.533473,0 days 00:00:10.733767,0.026216794183015663,64,96,448.0,,3,0.0027372217651218393,0.6,checkpoints/mlp_Vc_trial_133_best_state.pt,"{'learning_rate': 0.0027372217651218393, 'lr_reduce': 0.6}",TPESampler,COMPLETE
134,0.14775264263153076,2025-04-25 23:02:00.835628,2025-04-25 23:02:46.620278,0 days 00:00:45.784650,0.22699819693953066,416,80,,,2,0.00028475357313080497,0.6,checkpoints/mlp_Vc_trial_134_best_state.pt,"{'learning_rate': 0.00028475357313080497, 'lr_reduce': 0.6}",TPESampler,COMPLETE
135,0.04395120590925217,2025-04-25 23:02:01.872413,2025-04-25 23:02:12.862505,0 days 00:00:10.990092,0.023064987124857727,32,160,432.0,,3,0.0035785607311704633,0.6,checkpoints/mlp_Vc_trial_135_best_state.pt,"{'learning_rate': 0.0035785607311704633, 'lr_reduce': 0.6}",TPESampler,COMPLETE
136,0.038644738495349884,2025-04-25 23:02:09.855836,2025-04-25 23:02:23.315162,0 days 00:00:13.459326,0.010877738584949462,32,144,384.0,,3,0.0069381586609132935,0.6,checkpoints/mlp_Vc_trial_136_best_state.pt,"{'learning_rate': 0.0069381586609132935, 'lr_reduce': 0.6}",TPESampler,COMPLETE
137,0.04131456837058067,2025-04-25 23:02:13.140123,2025-04-25 23:02:29.599416,0 days 00:00:16.459293,0.000931412926469601,48,32,448.0,,3,0.004014485220357,0.6,checkpoints/mlp_Vc_trial_137_best_state.pt,"{'learning_rate': 0.004014485220357, 'lr_reduce': 0.6}",TPESampler,COMPLETE
138,0.11928148567676544,2025-04-25 23:02:23.642032,2025-04-25 23:02:39.129289,0 days 00:00:15.487257,0.036524701122145745,448,496,400.0,,3,0.007535714467685004,0.6,checkpoints/mlp_Vc_trial_138_best_state.pt,"{'learning_rate': 0.007535714467685004, 'lr_reduce': 0.6}",TPESampler,COMPLETE
139,0.0678502693772316,2025-04-25 23:02:29.932187,2025-04-25 23:02:40.949027,0 days 00:00:11.016840,0.020800656754193285,176,224,464.0,336.0,4,0.008888980692488002,0.6,checkpoints/mlp_Vc_trial_139_best_state.pt,"{'learning_rate': 0.008888980692488002, 'lr_reduce': 0.6}",TPESampler,COMPLETE
140,0.05186951160430908,2025-04-25 23:02:39.472194,2025-04-25 23:02:57.361042,0 days 00:00:17.888848,0.01740240253647369,32,144,480.0,,3,0.004661416743233102,0.6,checkpoints/mlp_Vc_trial_140_best_state.pt,"{'learning_rate': 0.004661416743233102, 'lr_reduce': 0.6}",TPESampler,COMPLETE
141,0.05822013318538666,2025-04-25 23:02:41.267268,2025-04-25 23:02:51.095416,0 days 00:00:09.828148,0.053987788131378896,32,128,448.0,,3,0.008553534571964626,0.6,checkpoints/mlp_Vc_trial_141_best_state.pt,"{'learning_rate': 0.008553534571964626, 'lr_reduce': 0.6}",TPESampler,COMPLETE
142,0.07804086804389954,2025-04-25 23:02:47.002642,2025-04-25 23:03:03.266869,0 days 00:00:16.264227,0.004742687424118564,112,32,,,2,0.004582666115791768,0.6,checkpoints/mlp_Vc_trial_142_best_state.pt,"{'learning_rate': 0.004582666115791768, 'lr_reduce': 0.6}",TPESampler,COMPLETE
143,0.08996336162090302,2025-04-25 23:02:51.366778,2025-04-25 23:03:03.014683,0 days 00:00:11.647905,0.005772527276705442,160,80,400.0,,3,0.0023004868448994634,0.6,checkpoints/mlp_Vc_trial_143_best_state.pt,"{'learning_rate': 0.0023004868448994634, 'lr_reduce': 0.6}",TPESampler,COMPLETE
144,0.055785369127988815,2025-04-25 23:02:57.660807,2025-04-25 23:03:05.193694,0 days 00:00:07.532887,0.014098312670775996,48,32,416.0,512.0,4,0.0048611886316974415,0.6,checkpoints/mlp_Vc_trial_144_best_state.pt,"{'learning_rate': 0.0048611886316974415, 'lr_reduce': 0.6}",TPESampler,COMPLETE
145,0.05149522423744202,2025-04-25 23:03:03.309571,2025-04-25 23:03:13.318326,0 days 00:00:10.008755,0.03663690637202791,32,48,384.0,,3,0.003054033645927784,0.6,checkpoints/mlp_Vc_trial_145_best_state.pt,"{'learning_rate': 0.003054033645927784, 'lr_reduce': 0.6}",TPESampler,COMPLETE
146,0.06017696484923363,2025-04-25 23:03:03.515195,2025-04-25 23:03:16.889816,0 days 00:00:13.374621,0.029475829904835743,32,128,464.0,320.0,4,0.008541485206719037,0.6,checkpoints/mlp_Vc_trial_146_best_state.pt,"{'learning_rate': 0.008541485206719037, 'lr_reduce': 0.6}",TPESampler,COMPLETE
147,0.05802173539996147,2025-04-25 23:03:05.514790,2025-04-25 23:03:18.582928,0 days 00:00:13.068138,0.0042220045055134745,48,48,288.0,,3,0.002118882659125555,0.6,checkpoints/mlp_Vc_trial_147_best_state.pt,"{'learning_rate': 0.002118882659125555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
148,0.036524899303913116,2025-04-25 23:03:13.677849,2025-04-25 23:03:26.001923,0 days 00:00:12.324074,0.00561702151913397,32,32,384.0,,3,0.00383724375245528,0.6,checkpoints/mlp_Vc_trial_148_best_state.pt,"{'learning_rate': 0.00383724375245528, 'lr_reduce': 0.6}",TPESampler,COMPLETE
149,0.048577796667814255,2025-04-25 23:03:17.155503,2025-04-25 23:03:26.437830,0 days 00:00:09.282327,0.051397325254814115,32,32,416.0,,3,0.00857907846153019,0.6,checkpoints/mlp_Vc_trial_149_best_state.pt,"{'learning_rate': 0.00857907846153019, 'lr_reduce': 0.6}",TPESampler,COMPLETE
150,0.06122260168194771,2025-04-25 23:03:18.846806,2025-04-25 23:03:29.427527,0 days 00:00:10.580721,0.0606818632716428,80,160,368.0,,3,0.003931074624178832,0.6,checkpoints/mlp_Vc_trial_150_best_state.pt,"{'learning_rate': 0.003931074624178832, 'lr_reduce': 0.6}",TPESampler,COMPLETE
151,0.10282004624605179,2025-04-25 23:03:26.329092,2025-04-25 23:03:37.788731,0 days 00:00:11.459639,0.20758559770389878,112,256,352.0,416.0,4,0.0023607831604231526,0.6,checkpoints/mlp_Vc_trial_151_best_state.pt,"{'learning_rate': 0.0023607831604231526, 'lr_reduce': 0.6}",TPESampler,COMPLETE
152,0.2718870937824249,2025-04-25 23:03:26.833654,2025-04-25 23:03:33.050394,0 days 00:00:06.216740,0.28225154071648795,32,176,416.0,320.0,4,0.0028409995926508874,0.6,checkpoints/mlp_Vc_trial_152_best_state.pt,"{'learning_rate': 0.0028409995926508874, 'lr_reduce': 0.6}",TPESampler,COMPLETE
153,0.07150980085134506,2025-04-25 23:03:29.783806,2025-04-25 23:03:37.869702,0 days 00:00:08.085896,0.021303472531468092,144,64,384.0,,3,0.004646291485884138,0.6,checkpoints/mlp_Vc_trial_153_best_state.pt,"{'learning_rate': 0.004646291485884138, 'lr_reduce': 0.6}",TPESampler,COMPLETE
154,0.25166216492652893,2025-04-25 23:03:33.350883,2025-04-25 23:03:57.683392,0 days 00:00:24.332509,0.2507528966604652,32,496,400.0,512.0,4,0.00018672999660674438,0.6,checkpoints/mlp_Vc_trial_154_best_state.pt,"{'learning_rate': 0.00018672999660674438, 'lr_reduce': 0.6}",TPESampler,COMPLETE
155,0.04264822229743004,2025-04-25 23:03:38.051208,2025-04-25 23:03:47.277793,0 days 00:00:09.226585,0.005924934785080615,32,64,464.0,,3,0.004141245200719906,0.6,checkpoints/mlp_Vc_trial_155_best_state.pt,"{'learning_rate': 0.004141245200719906, 'lr_reduce': 0.6}",TPESampler,COMPLETE
156,0.06677486002445221,2025-04-25 23:03:38.133683,2025-04-25 23:03:52.268507,0 days 00:00:14.134824,0.004744807026516997,80,96,352.0,,3,0.0024732072145468693,0.6,checkpoints/mlp_Vc_trial_156_best_state.pt,"{'learning_rate': 0.0024732072145468693, 'lr_reduce': 0.6}",TPESampler,COMPLETE
